175.902,-127.237
176.696,-161.268
177.491,-196.429
178.288,-232.388
179.086,-268.82
179.884,-305.399
180.684,-341.798
181.482,-377.691
182.278,-412.744
183.071,-446.622
183.861,-478.978
184.645,-509.459
185.423,-537.695
186.195,-563.302
186.957,-585.872
187.711,-604.957
188.454,-620.068
189.189,-630.634
189.916,-635.966
190.637,-635.164
191.356,-627.006
192.064,-610.106
192.719,-584.902
193.284,-554.154
193.777,-519.524
194.216,-481.682
194.618,-441.094
194.99,-398.202
195.342,-353.437
195.679,-307.226
196.008,-259.988
196.332,-212.142
196.657,-164.103
196.986,-116.286
197.325,-69.1075
197.677,-22.9851
198.048,21.6617
198.439,64.4075
198.856,104.822
199.305,142.464
199.788,176.877
200.313,207.584
200.884,234.075
201.51,255.786
202.2,272.079
202.963,282.192
203.814,285.199
204.757,280.077
205.776,266.318
206.827,244.835
207.878,217.252
208.927,184.778
209.978,148.201
211.033,108.114
212.095,65.0246
213.165,19.392
214.243,-28.3545
215.329,-77.8051
216.423,-128.565
217.523,-180.248
218.63,-232.476
219.74,-284.877
220.855,-337.082
221.972,-388.723
223.091,-439.433
224.209,-488.844
225.326,-536.587
226.441,-582.282
227.552,-625.547
228.659,-665.983
229.76,-703.172
230.857,-736.67
231.948,-765.983
233.035,-790.549
234.119,-809.69
235.201,-822.538
236.275,-827.995
237.308,-825.125
238.251,-814.271
239.09,-796.862
239.838,-774.135
240.517,-746.922
241.137,-715.844
241.708,-681.413
242.24,-644.085
242.738,-604.282
243.207,-562.396
243.653,-518.807
244.08,-473.881
244.492,-427.979
244.894,-381.453
245.288,-334.655
245.68,-287.93
246.071,-241.628
246.468,-196.098
246.873,-151.691
247.29,-108.766
247.723,-67.6873
248.178,-28.8324
248.659,7.40367
249.172,40.5993
249.724,70.2949
250.323,95.9677
250.976,117.002
251.693,132.645
252.476,142.051
253.308,144.627
254.165,140.588
255.033,130.775
255.907,116.059
256.791,97.1453
257.686,74.6073
258.594,48.9381
259.516,20.5833
260.452,-10.0409
261.402,-42.5371
262.365,-76.5181
263.342,-111.604
264.33,-147.419
265.331,-183.586
266.342,-219.729
267.363,-255.469
268.393,-290.422
269.432,-324.197
270.479,-356.393
271.533,-386.596
272.595,-414.37
273.666,-439.25
274.748,-460.721
275.842,-478.194
276.952,-490.96
278.078,-498.135
279.2,-498.814
280.271,-492.761
281.26,-480.854
282.168,-464.2
283.013,-443.625
283.807,-419.744
284.561,-393.066
285.282,-364.041
285.98,-333.089
286.657,-300.607
287.32,-266.976
287.972,-232.571
288.619,-197.755
289.263,-162.891
289.909,-128.335
290.561,-94.445
291.221,-61.5752
291.893,-30.0825
292.582,-0.32788
293.291,27.3234
294.025,52.4965
294.788,74.8032
295.584,93.8373
296.42,109.165
297.3,120.319
298.231,126.789
299.217,128.044
300.258,123.597
301.346,113.198
302.461,97.0657
303.584,75.8419
304.707,50.2855
305.824,21.0595
306.938,-11.2937
308.049,-46.316
309.16,-83.5979
310.271,-122.762
311.382,-163.448
312.494,-205.31
313.607,-248.009
314.72,-291.212
315.833,-334.587
316.945,-377.807
318.056,-420.541
319.165,-462.46
320.269,-503.231
321.37,-542.518
322.464,-579.977
323.552,-615.256
324.633,-647.997
325.705,-677.816
326.766,-704.319
327.818,-727.076
328.859,-745.618
329.888,-759.422
330.905,-767.892
331.907,-770.346
332.889,-766.083
333.837,-754.604
334.73,-736.051
335.55,-711.27
336.299,-681.287
336.984,-646.934
337.615,-608.852
338.203,-567.565
338.754,-523.541
339.277,-477.217
339.776,-429.01
340.258,-379.327
340.729,-328.572
341.194,-277.148
341.655,-225.456
342.12,-173.904
342.593,-122.902
343.078,-72.8661
343.58,-24.2227
344.105,22.5911
344.657,67.122
345.244,108.897
345.869,147.415
346.541,182.134
347.267,212.462
348.053,237.737
348.904,257.24
349.82,270.266
350.792,276.33
351.807,275.405
352.85,267.92
353.916,254.522
355.001,235.867
356.105,212.548
357.228,185.095
358.371,153.991
359.532,119.682
360.714,82.5913
361.913,43.125
363.131,1.67767
364.367,-41.3631
365.62,-85.6163
366.889,-130.703
368.174,-176.246
369.474,-221.869
370.787,-267.193
372.113,-311.834
373.453,-355.406
374.804,-397.51
376.168,-437.735
377.544,-475.647
378.931,-510.784
380.329,-542.632
381.738,-570.605
383.149,-594.038
384.551,-612.209
385.919,-624.533
387.228,-630.833
388.466,-631.409
389.632,-626.801
390.734,-617.579
391.778,-604.259
392.773,-587.3
393.723,-567.117
394.637,-544.093
395.518,-518.589
396.371,-490.948
397.201,-461.505
398.011,-430.586
398.804,-398.513
399.586,-365.603
400.359,-332.175
401.126,-298.545
401.891,-265.029
402.657,-231.946
403.428,-199.616
404.207,-168.366
404.996,-138.52
405.801,-110.413
406.623,-84.3825
407.467,-60.7698
408.335,-39.923
409.231,-22.1884
410.156,-7.90413
411.111,2.61807
412.096,9.12267
413.107,11.4489
414.141,9.56093
415.193,3.56533
416.258,-6.31539
417.333,-19.7805
418.417,-36.4897
419.507,-56.0894
420.603,-78.2282
421.705,-102.561
422.813,-128.746
423.927,-156.451
425.047,-185.343
426.171,-215.093
427.301,-245.37
428.435,-275.84
429.574,-306.167
430.716,-336.005
431.862,-365.004
433.01,-392.801
434.161,-419.018
435.314,-443.261
436.469,-465.114
437.625,-484.131
438.783,-499.832
439.941,-511.695
441.097,-519.168
442.242,-521.713
443.368,-518.93
444.456,-510.728
445.495,-497.389
446.48,-479.421
447.414,-457.379
448.303,-431.77
449.153,-403.058
449.972,-371.664
450.764,-337.986
451.538,-302.404
452.295,-265.293
453.043,-227.02
453.786,-187.95
454.529,-148.45
455.274,-108.889
456.029,-69.64
456.796,-31.0841
457.582,6.39035
458.388,42.3796
459.224,76.4649
460.092,108.204
460.997,137.126
461.945,162.728
462.941,184.469
463.984,201.795
465.076,214.185
466.209,221.248
467.375,222.824
468.565,219.004
469.772,210.059
470.994,196.341
472.231,178.22
473.482,156.054
474.748,130.186
476.03,100.943
477.327,68.6455
478.641,33.6057
479.971,-3.86541
481.316,-43.4563
482.678,-84.8513
484.054,-127.732
485.445,-171.773
486.849,-216.64
488.266,-261.994
489.694,-307.484
491.131,-352.752
492.576,-397.431
494.027,-441.142
495.482,-483.502
496.938,-524.114
498.394,-562.574
499.846,-598.469
501.292,-631.384
502.726,-660.897
504.147,-686.594
505.548,-708.079
506.923,-724.992
508.267,-737.043
509.575,-744.036
510.838,-745.893
512.055,-742.664
513.223,-734.502
514.34,-721.644
515.41,-704.378
516.434,-683.023
517.414,-657.909
518.356,-629.375
519.263,-597.761
520.139,-563.408
520.988,-526.662
521.814,-487.866
522.621,-447.375
523.413,-405.543
524.195,-362.736
524.97,-319.325
525.742,-275.695
526.516,-232.239
527.294,-189.363
528.083,-147.487
528.884,-107.041
529.702,-68.4655
530.539,-32.2075
531.399,1.29043
532.283,31.6034
533.193,58.3425
534.13,81.1781
535.093,99.8586
536.083,114.225
537.098,124.212
538.137,129.844
539.2,131.216
540.287,128.482
541.398,121.837
542.533,111.51
543.691,97.7523
544.872,80.832
546.076,61.0334
547.304,38.6508
548.555,13.9897
549.829,-12.6334
551.126,-40.8959
552.446,-70.4624
553.789,-100.991
555.154,-132.127
556.543,-163.504
557.954,-194.74
559.388,-225.434
560.844,-255.161
562.321,-283.46
563.814,-309.83
565.32,-333.731
566.826,-354.608
568.317,-371.97
569.779,-385.487
571.202,-395.052
572.579,-400.748
573.91,-402.775
575.198,-401.381
576.448,-396.833
577.663,-389.392
578.847,-379.322
580.005,-366.874
581.142,-352.303
582.261,-335.854
583.365,-317.776
584.459,-298.314
585.545,-277.715
586.627,-256.228
587.71,-234.108
588.796,-211.611
589.889,-189.003
590.993,-166.559
592.11,-144.571
593.245,-123.342
594.4,-103.199
595.574,-84.4842
596.77,-67.5492
597.984,-52.7357
599.212,-40.3427
600.451,-30.5965
601.696,-23.6365
602.946,-19.5188
604.201,-18.2405
605.46,-19.759
606.725,-24.0077
607.997,-30.9094
609.278,-40.3777
610.57,-52.3217
611.873,-66.6425
613.19,-83.2353
614.521,-101.986
615.868,-122.767
617.23,-145.438
618.609,-169.841
620.003,-195.792
621.413,-223.086
622.836,-251.486
624.272,-280.725
625.716,-310.504
627.167,-340.5
628.621,-370.361
630.075,-399.726
631.525,-428.223
632.967,-455.484
634.4,-481.139
635.819,-504.833
637.223,-526.223
638.609,-544.973
639.974,-560.771
641.317,-573.323
642.633,-582.371
643.921,-587.696
645.179,-589.142
646.403,-586.616
647.593,-580.1
648.745,-569.651
649.863,-555.388
650.945,-537.483
651.995,-516.148
653.013,-491.623
654.005,-464.167
654.974,-434.052
655.922,-401.564
656.855,-366.993
657.777,-330.64
658.691,-292.816
659.603,-253.839
660.517,-214.045
661.439,-173.782
662.372,-133.428
663.321,-93.3887
664.292,-54.1172
665.289,-16.122
666.314,20.0262
667.367,53.7131
668.438,84.3399
669.532,111.408
670.637,134.589
671.761,153.735
672.898,168.833
674.048,179.951
675.209,187.202
676.387,190.716
677.588,190.632
678.812,187.091
680.051,180.238
681.317,170.215
682.616,157.173
683.934,141.26
685.283,122.63
686.664,101.444
688.067,77.8651
689.513,52.0667
690.986,24.2283
692.493,-5.45611
694.039,-36.7836
695.616,-69.5319
697.235,-103.458
698.889,-138.287
700.576,-173.705
702.298,-209.341
704.047,-244.754
705.812,-279.433
707.586,-312.815
709.353,-344.348
711.101,-373.57
712.812,-400.154
714.491,-423.91
716.131,-444.752
717.729,-462.663
719.293,-477.665
720.822,-489.806
722.317,-499.149
723.777,-505.765
725.216,-509.733
726.629,-511.136
728.014,-510.065
729.379,-506.612
730.732,-500.874
732.065,-492.952
733.387,-482.95
734.697,-470.977
736.003,-457.148
737.304,-441.582
738.603,-424.416
739.899,-405.799
741.206,-385.91
742.513,-364.968
743.826,-343.25
745.136,-321.096
746.443,-298.895
747.738,-277.045
749.015,-255.896
750.272,-235.725
751.515,-216.733
752.74,-199.062
753.954,-182.817
755.159,-168.077
756.361,-154.911
757.561,-143.374
758.76,-133.513
759.965,-125.37
761.176,-118.979
762.4,-114.369
763.63,-111.557
764.874,-110.554
766.138,-111.359
767.421,-113.959
768.718,-118.325
770.042,-124.408
771.384,-132.141
772.759,-141.426
774.152,-152.139
775.569,-164.117
777.017,-177.157
778.486,-191.005
779.977,-205.362
781.481,-219.875
782.996,-234.156
784.516,-247.794
786.025,-260.389
787.522,-271.577
789,-281.066
790.446,-288.635
791.865,-294.143
793.257,-297.51
794.623,-298.712
795.955,-297.764
797.262,-294.718
798.55,-289.649
799.82,-282.653
801.065,-273.844
802.299,-263.351
803.524,-251.314
804.74,-237.882
805.954,-223.216
807.161,-207.482
808.374,-190.855
809.589,-173.516
810.819,-155.653
812.06,-137.463
813.324,-119.151
814.608,-100.936
815.92,-83.0531
817.266,-65.7633
818.65,-49.3607
820.061,-34.1767
821.506,-20.5656
822.967,-8.8546
824.433,0.729467
825.89,8.09125
827.343,13.2434
828.794,16.2553
830.233,17.2183
831.682,16.2267
833.125,13.3705
834.57,8.73286
836.029,2.39239
837.501,-5.57892
838.981,-15.1143
840.473,-26.1502
841.992,-38.6269
843.522,-52.488
845.071,-67.6791
846.644,-84.1491
848.241,-101.846
849.868,-120.718
851.517,-140.715
853.195,-161.78
854.908,-183.853
856.653,-206.864
858.438,-230.724
860.253,-255.314
862.11,-280.467
863.993,-305.929
865.898,-331.331
867.807,-356.193
869.688,-379.996
871.536,-402.304
873.331,-422.833
875.077,-441.414
876.774,-457.956
878.422,-472.405
880.029,-484.715
881.593,-494.853
883.129,-502.789
884.623,-508.502
886.096,-511.971
887.54,-513.187
888.957,-512.15
890.353,-508.864
891.727,-503.346
893.088,-495.623
894.435,-485.728
895.768,-473.709
897.095,-459.62
898.416,-443.528
899.738,-425.512
901.06,-405.667
902.385,-384.112
903.725,-361.003
905.07,-336.557
906.421,-311.083
907.775,-285.003
909.118,-258.83
910.445,-233.073
911.756,-208.136
913.04,-184.292
914.304,-161.699
915.551,-140.453
916.786,-120.609
918.018,-102.205
919.241,-85.2659
920.468,-69.811
921.699,-55.856
922.935,-43.4103
924.182,-32.4833
925.436,-23.08
926.715,-15.2023
928,-8.84916
929.319,-4.01664
930.651,-0.697467
932.01,1.11893
933.403,1.44939
934.824,0.31264
936.273,-2.26408
937.763,-6.24814
939.295,-11.5966
940.87,-18.2518
942.486,-26.1413
944.139,-35.1595
945.84,-45.1617
947.563,-55.9475
949.306,-67.2665
951.048,-78.8474
952.78,-90.4373
954.494,-101.836
956.182,-112.898
957.849,-123.527
959.494,-133.659
961.122,-143.254
962.734,-152.29
964.335,-160.76
965.926,-168.668
967.505,-176.026
969.079,-182.855
970.654,-189.186
972.225,-195.051
973.803,-200.489
975.382,-205.545
976.969,-210.265
978.564,-214.697
980.174,-218.89
981.804,-222.894
983.448,-226.758
985.114,-230.526
986.8,-234.239
988.513,-237.93
990.247,-241.621
992.006,-245.32
993.771,-249.021
995.546,-252.702
997.311,-256.333
999.064,-259.88
1000.8,-263.311
1002.52,-266.597
1004.22,-269.715
1005.91,-272.643
1007.58,-275.366
1009.24,-277.873
1010.89,-280.158
1012.53,-282.221
1014.16,-284.068
1015.79,-285.713
1017.41,-287.173
1019.03,-288.476
1020.65,-289.652
1022.27,-290.736
1023.88,-291.77
1025.5,-292.791
1027.12,-293.843
1028.74,-294.962
1030.37,-296.187
1032,-297.544
1033.65,-299.054
1035.3,-300.725
1036.97,-302.554
1038.65,-304.514
1040.36,-306.564
1042.07,-308.627
1043.8,-310.601
1045.51,-312.359
1047.21,-313.759
1048.88,-314.667
1050.5,-314.97
1052.09,-314.577
1053.64,-313.419
1055.15,-311.438
1056.63,-308.595
1058.08,-304.861
1059.5,-300.217
1060.91,-294.66
1062.3,-288.197
1063.68,-280.843
1065.04,-272.631
1066.4,-263.599
1067.76,-253.798
1069.12,-243.29
1070.48,-232.145
1071.84,-220.445
1073.22,-208.281
1074.61,-195.756
1076.02,-182.987
1077.44,-170.103
1078.89,-157.253
1080.35,-144.602
1081.82,-132.33
1083.3,-120.614
1084.79,-109.611
1086.28,-99.4359
1087.76,-90.1584
1089.24,-81.8049
1090.71,-74.3724
1092.18,-67.8361
1093.65,-62.1632
1095.12,-57.3121
1096.6,-53.2411
1098.09,-49.9081
1099.59,-47.2701
1101.1,-45.2889
1102.64,-43.9306
1104.19,-43.1636
1105.77,-42.9635
1107.37,-43.3095
1109,-44.1911
1110.66,-45.6015
1112.35,-47.5429
1114.07,-50.0255
1115.83,-53.0629
1117.61,-56.6778
1119.43,-60.8928
1121.29,-65.7345
1123.16,-71.225
1125.06,-77.3828
1126.99,-84.2192
1128.93,-91.7354
1130.88,-99.9217
1132.83,-108.756
1134.79,-118.206
1136.74,-128.226
1138.69,-138.763
1140.63,-149.757
1142.56,-161.14
1144.48,-172.846
1146.38,-184.804
1148.28,-196.945
1150.16,-209.2
1152.02,-221.505
1153.88,-233.797
1155.72,-246.014
1157.55,-258.099
1159.38,-269.994
1161.2,-281.647
1163.01,-293.003
1164.82,-304.012
1166.62,-314.622
1168.43,-324.782
1170.23,-334.441
1172.03,-343.545
1173.83,-352.044
1175.63,-359.881
1177.43,-367.002
1179.23,-373.354
1181.01,-378.885
1182.8,-383.551
1184.57,-387.309
1186.33,-390.13
1188.08,-391.991
1189.81,-392.879
1191.52,-392.787
1193.22,-391.717
1194.9,-389.672
1196.56,-386.662
1198.22,-382.701
1199.86,-377.805
1201.49,-371.997
1203.11,-365.304
1204.72,-357.758
1206.31,-349.4
1207.91,-340.276
1209.5,-330.439
1211.09,-319.953
1212.66,-308.884
1214.24,-297.306
1215.81,-285.295
1217.38,-272.932
1218.95,-260.297
1220.51,-247.469
1222.08,-234.528
1223.64,-221.549
1225.21,-208.606
1226.79,-195.774
1228.36,-183.121
1229.93,-170.719
1231.51,-158.633
1233.09,-146.927
1234.66,-135.657
1236.23,-124.873
1237.79,-114.614
1239.35,-104.911
1240.9,-95.7884
1242.44,-87.2641
1243.98,-79.3534
1245.52,-72.0732
1247.07,-65.4395
1248.61,-59.4732
1250.15,-54.1984
1251.71,-49.6441
1253.27,-45.8432
1254.86,-42.8331
1256.46,-40.6562
1258.07,-39.3575
1259.71,-38.9842
1261.37,-39.5846
1263.06,-41.2048
1264.78,-43.8855
1266.52,-47.6561
1268.3,-52.5279
1270.09,-58.488
1271.91,-65.4925
1273.75,-73.4675
1275.59,-82.313
1277.43,-91.9128
1279.28,-102.144
1281.13,-112.883
1282.98,-124.01
1284.82,-135.408
1286.68,-146.966
1288.53,-158.576
1290.4,-170.135
1292.28,-181.541
1294.17,-192.695
1296.08,-203.503
1298.01,-213.875
1299.96,-223.723
1301.93,-232.964
1303.93,-241.522
1305.97,-249.322
1308.03,-256.3
1310.13,-262.4
1312.25,-267.577
1314.4,-271.805
1316.57,-275.086
1318.73,-277.456
1320.88,-278.984
1323.01,-279.771
1325.11,-279.933
1327.18,-279.586
1329.22,-278.845
1331.24,-277.813
1333.23,-276.581
1335.2,-275.23
1337.16,-273.825
1339.09,-272.425
1341.01,-271.074
1342.92,-269.809
1344.82,-268.655
1346.7,-267.629
1348.58,-266.741
1350.44,-265.993
1352.29,-265.379
1354.14,-264.892
1355.97,-264.519
1357.79,-264.245
1359.6,-264.054
1361.4,-263.93
1363.18,-263.859
1364.95,-263.829
1366.72,-263.828
1368.46,-263.85
1370.21,-263.887
1371.94,-263.934
1373.66,-263.989
1375.38,-264.047
1377.08,-264.104
1378.78,-264.153
1380.47,-264.186
1382.16,-264.193
1383.83,-264.156
1385.5,-264.057
1387.15,-263.871
1388.79,-263.57
1390.43,-263.122
1392.06,-262.489
1393.69,-261.63
1395.31,-260.503
1396.93,-259.059
1398.55,-257.248
1400.18,-255.018
1401.8,-252.316
1403.44,-249.086
1405.09,-245.272
1406.76,-240.819
1408.44,-235.673
1410.14,-229.781
